timestamp,dbName,hit,read
2023-07-22 19:25:39,template0,0,0
2023-07-22 19:25:49,postgres,0,0
2023-07-22 19:25:49,explorer,193578813,647596
2023-07-22 19:25:49,template1,18866,525
2023-07-22 19:25:49,template0,0,0
2023-07-22 19:25:59,postgres,0,0
2023-07-22 19:25:59,explorer,194580677,650031
2023-07-22 19:25:59,template1,18866,525
2023-07-22 19:25:59,template0,0,0
2023-07-22 19:26:09,postgres,0,0
2023-07-22 19:26:09,explorer,195684431,652365
2023-07-22 19:26:09,template1,18866,525
2023-07-22 19:26:09,template0,0,0
2023-07-22 19:26:19,postgres,0,0
2023-07-22 19:26:19,explorer,196686826,654474
2023-07-22 19:26:19,template1,18866,525
2023-07-22 19:26:19,template0,0,0
2023-07-22 19:26:29,postgres,0,0
2023-07-22 19:26:29,explorer,197768169,700617
2023-07-22 19:26:29,template1,18866,525
2023-07-22 19:26:29,template0,0,0
2023-07-22 19:26:39,postgres,0,0
2023-07-22 19:26:39,explorer,198683185,706890
2023-07-22 19:26:39,template1,18866,525
2023-07-22 19:26:39,template0,0,0
2023-07-22 19:26:49,postgres,0,0
2023-07-22 19:26:49,explorer,199784096,709329
2023-07-22 19:26:49,template1,18906,558
2023-07-22 19:26:49,template0,0,0
2023-07-22 19:26:59,postgres,0,0
2023-07-22 19:26:59,explorer,200687264,711415
2023-07-22 19:26:59,template1,18906,558
2023-07-22 19:26:59,template0,0,0
2023-07-22 19:27:09,postgres,0,0
2023-07-22 19:27:09,explorer,201684142,713337
2023-07-22 19:27:09,template1,18906,558
2023-07-22 19:27:09,template0,0,0
2023-07-22 19:27:19,postgres,0,0
2023-07-22 19:27:19,explorer,202688864,715554
2023-07-22 19:27:19,template1,18906,558
2023-07-22 19:27:19,template0,0,0
2023-07-22 19:27:29,postgres,0,0
2023-07-22 19:27:29,explorer,203866820,763116
2023-07-22 19:27:29,template1,18906,558
2023-07-22 19:27:29,template0,0,0
2023-07-22 19:27:39,postgres,0,0
2023-07-22 19:27:39,explorer,204782289,769150
2023-07-22 19:27:39,template1,18906,558
2023-07-22 19:27:39,template0,0,0
2023-07-22 19:27:49,postgres,0,0
2023-07-22 19:27:49,explorer,205886553,772107
2023-07-22 19:27:49,template1,18946,591
2023-07-22 19:27:49,template0,0,0
2023-07-22 19:27:59,postgres,0,0
2023-07-22 19:27:59,explorer,206786970,773824
2023-07-22 19:27:59,template1,18946,591
2023-07-22 19:27:59,template0,0,0
2023-07-22 19:28:09,postgres,0,0
2023-07-22 19:28:09,explorer,207787903,775985
2023-07-22 19:28:09,template1,18946,591
2023-07-22 19:28:09,template0,0,0
2023-07-22 19:28:19,postgres,0,0
2023-07-22 19:28:19,explorer,208895089,778425
2023-07-22 19:28:19,template1,18946,591
2023-07-22 19:28:19,template0,0,0
2023-07-22 19:28:29,postgres,0,0
2023-07-22 19:28:29,explorer,209872089,827214
2023-07-22 19:28:29,template1,18946,591
2023-07-22 19:28:29,template0,0,0
2023-07-22 19:28:39,postgres,0,0
2023-07-22 19:28:39,explorer,210888100,833480
2023-07-22 19:28:39,template1,18946,591
2023-07-22 19:28:39,template0,0,0
2023-07-22 19:28:49,postgres,0,0
2023-07-22 19:28:49,explorer,211995085,836592
2023-07-22 19:28:49,template1,18986,624
2023-07-22 19:28:49,template0,0,0
2023-07-22 19:28:59,postgres,0,0
2023-07-22 19:28:59,explorer,212998997,838959
2023-07-22 19:28:59,template1,18986,624
2023-07-22 19:28:59,template0,0,0
2023-07-22 19:29:09,postgres,0,0
2023-07-22 19:29:09,explorer,213995284,840532
2023-07-22 19:29:09,template1,18986,624
2023-07-22 19:29:09,template0,0,0
2023-07-22 19:29:19,postgres,0,0
2023-07-22 19:29:19,explorer,214998731,842830
2023-07-22 19:29:19,template1,18986,624
2023-07-22 19:29:19,template0,0,0
2023-07-22 19:29:29,postgres,0,0
2023-07-22 19:29:29,explorer,216080732,894376
2023-07-22 19:29:29,template1,18986,624
2023-07-22 19:29:29,template0,0,0
2023-07-22 19:29:39,postgres,0,0
2023-07-22 19:29:39,explorer,217092326,900367
2023-07-22 19:29:39,template1,18986,624
2023-07-22 19:29:39,template0,0,0
2023-07-22 19:29:49,postgres,0,0
2023-07-22 19:29:49,explorer,218096512,903486
2023-07-22 19:29:49,template1,19026,657
2023-07-22 19:29:49,template0,0,0
2023-07-22 19:29:59,postgres,0,0
2023-07-22 19:29:59,explorer,219096670,905453
2023-07-22 19:29:59,template1,19026,657
2023-07-22 19:29:59,template0,0,0
2023-07-22 19:30:09,postgres,0,0
2023-07-22 19:30:09,explorer,220101751,907593
2023-07-22 19:30:09,template1,19026,657
2023-07-22 19:30:09,template0,0,0
2023-07-22 19:30:19,postgres,0,0
2023-07-22 19:30:19,explorer,221106747,910500
2023-07-22 19:30:19,template1,19026,657
2023-07-22 19:30:19,template0,0,0
2023-07-22 19:30:29,postgres,0,0
2023-07-22 19:30:29,explorer,222184524,963282
2023-07-22 19:30:29,template1,19026,657
2023-07-22 19:30:29,template0,0,0
2023-07-22 19:30:39,postgres,0,0
2023-07-22 19:30:39,explorer,223200951,969690
2023-07-22 19:30:39,template1,19026,657
2023-07-22 19:30:39,template0,0,0
2023-07-22 19:30:49,postgres,0,0
2023-07-22 19:30:49,explorer,224203347,972296
2023-07-22 19:30:49,template1,19270,699
2023-07-22 19:30:49,template0,0,0
2023-07-22 19:30:59,postgres,0,0
2023-07-22 19:30:59,explorer,225204813,974486
2023-07-22 19:30:59,template1,19270,699
2023-07-22 19:30:59,template0,0,0
2023-07-22 19:31:09,postgres,0,0
2023-07-22 19:31:09,explorer,226209964,976795
2023-07-22 19:31:09,template1,19270,699
2023-07-22 19:31:09,template0,0,0
2023-07-22 19:31:19,postgres,0,0
2023-07-22 19:31:19,explorer,227209711,978934
2023-07-22 19:31:19,template1,19270,699
2023-07-22 19:31:19,template0,0,0
2023-07-22 19:31:29,postgres,0,0
2023-07-22 19:31:29,explorer,228287682,1032176
2023-07-22 19:31:29,template1,19270,699
2023-07-22 19:31:29,template0,0,0
2023-07-22 19:31:39,postgres,0,0
2023-07-22 19:31:39,explorer,229308475,1038034
2023-07-22 19:31:39,template1,19270,699
2023-07-22 19:31:39,template0,0,0
2023-07-22 19:31:49,postgres,0,0
2023-07-22 19:31:49,explorer,230309803,1040412
2023-07-22 19:31:49,template1,19310,732
2023-07-22 19:31:49,template0,0,0
2023-07-22 19:31:59,postgres,0,0
2023-07-22 19:31:59,explorer,231317227,1043181
2023-07-22 19:31:59,template1,19310,732
2023-07-22 19:31:59,template0,0,0
2023-07-22 19:32:09,postgres,0,0
2023-07-22 19:32:09,explorer,232319403,1045487
2023-07-22 19:32:09,template1,19310,732
2023-07-22 19:32:09,template0,0,0
2023-07-22 19:32:19,postgres,0,0
2023-07-22 19:32:19,explorer,233327590,1048276
2023-07-22 19:32:19,template1,19310,732
2023-07-22 19:32:19,template0,0,0
2023-07-22 19:32:29,postgres,0,0
2023-07-22 19:32:29,explorer,234409447,1103145
2023-07-22 19:32:29,template1,19310,732
2023-07-22 19:32:29,template0,0,0
2023-07-22 19:38:58,postgres,0,0
2023-07-22 19:38:58,explorer,237611483,1165171
2023-07-22 19:38:58,template1,19772,781
2023-07-22 19:38:58,template0,0,0
2023-07-22 19:39:07,postgres,0,0
2023-07-22 19:39:07,explorer,237612764,1165258
2023-07-22 19:39:07,template1,19772,781
2023-07-22 19:39:07,template0,0,0
2023-07-22 19:39:17,postgres,0,0
2023-07-22 19:39:17,explorer,237612871,1165258
2023-07-22 19:39:17,template1,19772,781
2023-07-22 19:39:17,template0,0,0
2023-07-22 19:39:27,postgres,0,0
2023-07-22 19:39:27,explorer,237658681,1165271
2023-07-22 19:39:27,template1,19772,781
2023-07-22 19:39:27,template0,0,0
2023-07-22 19:39:37,postgres,0,0
2023-07-22 19:39:37,explorer,237738196,1165293
2023-07-22 19:39:37,template1,19772,781
2023-07-22 19:39:37,template0,0,0
2023-07-22 19:39:47,postgres,0,0
2023-07-22 19:39:47,explorer,237783401,1165341
2023-07-22 19:39:47,template1,19845,781
2023-07-22 19:39:47,template0,0,0
2023-07-22 19:39:57,postgres,0,0
2023-07-22 19:39:57,explorer,237833630,1165396
2023-07-22 19:39:57,template1,19845,781
2023-07-22 19:39:57,template0,0,0
2023-07-22 19:40:07,postgres,0,0
2023-07-22 19:40:07,explorer,237883863,1165450
2023-07-22 19:40:07,template1,19845,781
2023-07-22 19:40:07,template0,0,0
2023-07-22 19:40:17,postgres,0,0
2023-07-22 19:40:17,explorer,237934162,1165504
2023-07-22 19:40:17,template1,19845,781
2023-07-22 19:40:17,template0,0,0
2023-07-22 19:40:27,postgres,0,0
2023-07-22 19:40:27,explorer,237984396,1165558
2023-07-22 19:40:27,template1,19845,781
2023-07-22 19:40:27,template0,0,0
2023-07-22 19:40:37,postgres,0,0
2023-07-22 19:40:37,explorer,238034625,1165613
2023-07-22 19:40:37,template1,19845,781
2023-07-22 19:40:37,template0,0,0
2023-07-22 19:40:47,postgres,0,0
2023-07-22 19:40:47,explorer,238089869,1165672
2023-07-22 19:40:47,template1,19918,781
2023-07-22 19:40:47,template0,0,0
2023-07-22 19:40:57,postgres,0,0
2023-07-22 19:40:57,explorer,238135076,1165721
2023-07-22 19:40:57,template1,19918,781
2023-07-22 19:40:57,template0,0,0
2023-07-22 19:41:07,postgres,0,0
2023-07-22 19:41:07,explorer,238185302,1165775
2023-07-22 19:41:07,template1,19918,781
2023-07-22 19:41:07,template0,0,0
2023-07-22 19:41:17,postgres,0,0
2023-07-22 19:41:17,explorer,238248676,1165831
2023-07-22 19:41:17,template1,19918,781
2023-07-22 19:41:17,template0,0,0
2023-07-22 19:41:27,postgres,0,0
2023-07-22 19:41:27,explorer,238298912,1165886
2023-07-22 19:41:27,template1,19918,781
2023-07-22 19:41:27,template0,0,0
2023-07-22 19:41:37,postgres,0,0
2023-07-22 19:41:37,explorer,238349177,1165940
2023-07-22 19:41:37,template1,19918,781
2023-07-22 19:41:37,template0,0,0
2023-07-22 19:41:47,postgres,0,0
2023-07-22 19:41:47,explorer,238399411,1165994
2023-07-22 19:41:47,template1,19991,781
2023-07-22 19:41:47,template0,0,0
2023-07-22 19:41:57,postgres,0,0
2023-07-22 19:41:57,explorer,238449678,1166049
2023-07-22 19:41:57,template1,19991,781
2023-07-22 19:41:57,template0,0,0
2023-07-22 19:42:07,postgres,0,0
2023-07-22 19:42:07,explorer,238504922,1166108
2023-07-22 19:42:07,template1,19991,781
2023-07-22 19:42:07,template0,0,0
2023-07-22 19:42:17,postgres,0,0
2023-07-22 19:42:17,explorer,238563517,1166158
2023-07-22 19:42:17,template1,19991,781
2023-07-22 19:42:17,template0,0,0
2023-07-22 19:42:27,postgres,0,0
2023-07-22 19:42:27,explorer,238613751,1166212
2023-07-22 19:42:27,template1,19991,781
2023-07-22 19:42:27,template0,0,0
2023-07-22 19:42:37,postgres,0,0
2023-07-22 19:42:37,explorer,238663995,1166267
2023-07-22 19:42:37,template1,19991,781
2023-07-22 19:42:37,template0,0,0
2023-07-22 19:42:47,postgres,0,0
2023-07-22 19:42:47,explorer,238714242,1166321
2023-07-22 19:42:47,template1,20064,781
2023-07-22 19:42:47,template0,0,0
2023-07-22 19:42:57,postgres,0,0
2023-07-22 19:42:57,explorer,238764491,1166375
2023-07-22 19:42:57,template1,20064,781
2023-07-22 19:42:57,template0,0,0
2023-07-22 19:43:07,postgres,0,0
2023-07-22 19:43:07,explorer,238819758,1166435
2023-07-22 19:43:07,template1,20064,781
2023-07-22 19:43:07,template0,0,0
2023-07-22 19:43:17,postgres,0,0
2023-07-22 19:43:17,explorer,238940127,1166680
2023-07-22 19:43:17,template1,20064,781
2023-07-22 19:43:17,template0,0,0
2023-07-22 19:43:27,postgres,0,0
2023-07-22 19:43:27,explorer,239021220,1166689
2023-07-22 19:43:27,template1,20064,781
2023-07-22 19:43:27,template0,0,0
2023-07-22 19:43:37,postgres,0,0
2023-07-22 19:43:37,explorer,239072828,1166699
2023-07-22 19:43:37,template1,20064,781
2023-07-22 19:43:37,template0,0,0
2023-07-22 19:43:47,postgres,0,0
2023-07-22 19:43:47,explorer,239123132,1166709
2023-07-22 19:43:47,template1,20137,781
2023-07-22 19:43:47,template0,0,0
2023-07-22 19:43:57,postgres,0,0
2023-07-22 19:43:57,explorer,239173419,1166719
2023-07-22 19:43:57,template1,20137,781
2023-07-22 19:43:57,template0,0,0
2023-07-22 19:44:07,postgres,0,0
2023-07-22 19:44:07,explorer,239223825,1166801
2023-07-22 19:44:07,template1,20137,781
2023-07-22 19:44:07,template0,0,0
2023-07-22 19:44:17,postgres,0,0
2023-07-22 19:44:17,explorer,239288014,1166812
2023-07-22 19:44:17,template1,20137,781
2023-07-22 19:44:17,template0,0,0
2023-07-22 19:44:27,postgres,0,0
2023-07-22 19:44:27,explorer,239338663,1166822
2023-07-22 19:44:27,template1,20137,781
2023-07-22 19:44:27,template0,0,0
2023-07-22 19:44:37,postgres,0,0
2023-07-22 19:44:37,explorer,239393966,1166833
2023-07-22 19:44:37,template1,20137,781
2023-07-22 19:44:37,template0,0,0
2023-07-22 19:44:47,postgres,0,0
2023-07-22 19:44:47,explorer,239439214,1166842
2023-07-22 19:44:47,template1,20210,781
2023-07-22 19:44:47,template0,0,0
2023-07-22 19:44:57,postgres,0,0
2023-07-22 19:44:57,explorer,239490500,1166852
2023-07-22 19:44:57,template1,20210,781
2023-07-22 19:44:57,template0,0,0
2023-07-22 19:45:07,postgres,0,0
2023-07-22 19:45:07,explorer,239540770,1166862
2023-07-22 19:45:07,template1,20210,781
2023-07-22 19:45:07,template0,0,0
2023-07-22 19:45:17,postgres,0,0
2023-07-22 19:45:17,explorer,239609747,1166875
2023-07-22 19:45:17,template1,20210,781
2023-07-22 19:45:17,template0,0,0
2023-07-22 19:45:27,postgres,0,0
2023-07-22 19:45:27,explorer,239661517,1166912
2023-07-22 19:45:27,template1,20210,781
2023-07-22 19:45:27,template0,0,0
2023-07-22 19:45:37,postgres,0,0
2023-07-22 19:45:37,explorer,239711795,1166922
2023-07-22 19:45:37,template1,20210,781
2023-07-22 19:45:37,template0,0,0
2023-07-22 19:45:47,postgres,0,0
2023-07-22 19:45:47,explorer,239762099,1166932
2023-07-22 19:45:47,template1,20283,781
2023-07-22 19:45:47,template0,0,0
2023-07-22 19:45:57,postgres,0,0
2023-07-22 19:45:57,explorer,239812373,1166942
2023-07-22 19:45:57,template1,20283,781
2023-07-22 19:45:57,template0,0,0
2023-07-22 19:46:07,postgres,0,0
2023-07-22 19:46:07,explorer,239857651,1166951
2023-07-22 19:46:07,template1,20283,781
2023-07-22 19:46:07,template0,0,0
2023-07-22 19:46:17,postgres,0,0
2023-07-22 19:46:17,explorer,239921609,1166962
2023-07-22 19:46:17,template1,20283,781
2023-07-22 19:46:17,template0,0,0
2023-07-22 19:46:27,postgres,0,0
2023-07-22 19:46:27,explorer,239971989,1166972
2023-07-22 19:46:27,template1,20283,781
2023-07-22 19:46:27,template0,0,0
2023-07-22 19:46:37,postgres,0,0
2023-07-22 19:46:37,explorer,240027403,1166983
2023-07-22 19:46:37,template1,20283,781
2023-07-22 19:46:37,template0,0,0
2023-07-22 19:46:47,postgres,0,0
2023-07-22 19:46:47,explorer,240077687,1166993
2023-07-22 19:46:47,template1,20356,781
2023-07-22 19:46:47,template0,0,0
2023-07-22 19:46:57,postgres,0,0
2023-07-22 19:46:57,explorer,240122942,1167002
2023-07-22 19:46:57,template1,20356,781
2023-07-22 19:46:57,template0,0,0
2023-07-22 19:47:07,postgres,0,0
2023-07-22 19:47:07,explorer,240178263,1167027
2023-07-22 19:47:07,template1,20356,781
2023-07-22 19:47:07,template0,0,0
2023-07-22 19:47:17,postgres,0,0
2023-07-22 19:47:17,explorer,240295068,1167621
2023-07-22 19:47:17,template1,20356,781
2023-07-22 19:47:17,template0,0,0
2023-07-22 19:47:27,postgres,0,0
2023-07-22 19:47:27,explorer,240376240,1167621
2023-07-22 19:47:27,template1,20356,781
2023-07-22 19:47:27,template0,0,0
2023-07-22 19:47:37,postgres,0,0
2023-07-22 19:47:37,explorer,240436908,1167621
2023-07-22 19:47:37,template1,20356,781
2023-07-22 19:47:37,template0,0,0
2023-07-22 19:47:47,postgres,0,0
2023-07-22 19:47:47,explorer,240482197,1167621
2023-07-22 19:47:47,template1,20429,781
2023-07-22 19:47:47,template0,0,0
2023-07-22 19:47:57,postgres,0,0
2023-07-22 19:47:57,explorer,240532521,1167621
2023-07-22 19:47:57,template1,20429,781
2023-07-22 19:47:57,template0,0,0
2023-07-22 19:48:07,postgres,0,0
2023-07-22 19:48:07,explorer,240582841,1167621
2023-07-22 19:48:07,template1,20429,781
2023-07-22 19:48:07,template0,0,0
2023-07-22 19:48:17,postgres,0,0
2023-07-22 19:48:17,explorer,240651894,1167622
2023-07-22 19:48:17,template1,20429,781
2023-07-22 19:48:17,template0,0,0
2023-07-22 19:48:27,postgres,0,0
2023-07-22 19:48:27,explorer,240702222,1167622
2023-07-22 19:48:27,template1,20429,781
2023-07-22 19:48:27,template0,0,0
2023-07-22 19:48:37,postgres,0,0
2023-07-22 19:48:37,explorer,240753551,1167622
2023-07-22 19:48:37,template1,20429,781
2023-07-22 19:48:37,template0,0,0
2023-07-22 19:48:47,postgres,0,0
2023-07-22 19:48:47,explorer,240798851,1167622
2023-07-22 19:48:47,template1,20502,781
2023-07-22 19:48:47,template0,0,0
2023-07-22 19:48:57,postgres,0,0
2023-07-22 19:48:57,explorer,240854216,1167622
2023-07-22 19:48:57,template1,20502,781
2023-07-22 19:48:57,template0,0,0
2023-07-22 19:49:07,postgres,0,0
2023-07-22 19:49:07,explorer,240904536,1167622
2023-07-22 19:49:07,template1,20502,781
2023-07-22 19:49:07,template0,0,0
2023-07-22 19:49:17,postgres,0,0
2023-07-22 19:49:17,explorer,240969571,1167623
2023-07-22 19:49:17,template1,20502,781
2023-07-22 19:49:17,template0,0,0
2023-07-22 19:49:27,postgres,0,0
2023-07-22 19:49:27,explorer,241014860,1167623
2023-07-22 19:49:27,template1,20502,781
2023-07-22 19:49:27,template0,0,0
2023-07-22 19:49:37,postgres,0,0
2023-07-22 19:49:37,explorer,241070211,1167623
2023-07-22 19:49:37,template1,20502,781
2023-07-22 19:49:37,template0,0,0
2023-07-22 19:49:47,postgres,0,0
2023-07-22 19:49:47,explorer,241120884,1167623
2023-07-22 19:49:47,template1,20575,781
2023-07-22 19:49:47,template0,0,0
2023-07-22 19:49:57,postgres,0,0
2023-07-22 19:49:57,explorer,241166177,1167623
2023-07-22 19:49:57,template1,20575,781
2023-07-22 19:49:57,template0,0,0
2023-07-22 19:50:07,postgres,0,0
2023-07-22 19:50:07,explorer,241216505,1167623
2023-07-22 19:50:07,template1,20575,781
2023-07-22 19:50:07,template0,0,0
2023-07-22 19:50:17,postgres,0,0
2023-07-22 19:50:17,explorer,241280549,1167623
2023-07-22 19:50:17,template1,20575,781
2023-07-22 19:50:17,template0,0,0
2023-07-22 19:50:27,postgres,0,0
2023-07-22 19:50:27,explorer,241330888,1167623
2023-07-22 19:50:27,template1,20575,781
2023-07-22 19:50:27,template0,0,0
2023-07-22 19:50:37,postgres,0,0
2023-07-22 19:50:37,explorer,241381219,1167623
2023-07-22 19:50:37,template1,20575,781
2023-07-22 19:50:37,template0,0,0
2023-07-22 19:50:47,postgres,0,0
2023-07-22 19:50:47,explorer,241436588,1167623
2023-07-22 19:50:47,template1,20648,781
2023-07-22 19:50:47,template0,0,0
2023-07-22 19:50:57,postgres,0,0
2023-07-22 19:50:57,explorer,241486929,1167623
2023-07-22 19:50:57,template1,20648,781
2023-07-22 19:50:57,template0,0,0
2023-07-22 19:51:07,postgres,0,0
2023-07-22 19:51:07,explorer,241537259,1167626
2023-07-22 19:51:07,template1,20648,781
2023-07-22 19:51:07,template0,0,0
2023-07-22 19:51:17,postgres,0,0
2023-07-22 19:51:17,explorer,241649305,1168201
2023-07-22 19:51:17,template1,20648,781
2023-07-22 19:51:17,template0,0,0
2023-07-22 19:51:27,postgres,0,0
2023-07-22 19:51:27,explorer,241739453,1168201
2023-07-22 19:51:27,template1,20648,781
2023-07-22 19:51:27,template0,0,0
2023-07-22 19:51:37,postgres,0,0
2023-07-22 19:51:37,explorer,241791111,1168201
2023-07-22 19:51:37,template1,20648,781
2023-07-22 19:51:37,template0,0,0
2023-07-22 19:51:47,postgres,0,0
2023-07-22 19:51:47,explorer,241841488,1168201
2023-07-22 19:51:47,template1,20721,781
2023-07-22 19:51:47,template0,0,0
2023-07-22 19:51:57,postgres,0,0
2023-07-22 19:51:57,explorer,241896835,1168201
2023-07-22 19:51:57,template1,20721,781
2023-07-22 19:51:57,template0,0,0
2023-07-22 19:52:07,postgres,0,0
2023-07-22 19:52:07,explorer,241942135,1168201
2023-07-22 19:52:07,template1,20721,781
2023-07-22 19:52:07,template0,0,0
2023-07-22 19:52:17,postgres,0,0
2023-07-22 19:52:17,explorer,242068445,1168749
2023-07-22 19:52:17,template1,20721,781
2023-07-22 19:52:17,template0,0,0
2023-07-22 19:52:27,postgres,0,0
2023-07-22 19:52:27,explorer,242146940,1168749
2023-07-22 19:52:27,template1,20721,781
2023-07-22 19:52:27,template0,0,0
2023-07-22 19:52:37,postgres,0,0
2023-07-22 19:52:37,explorer,242197260,1168749
2023-07-22 19:52:37,template1,20721,781
2023-07-22 19:52:37,template0,0,0
2023-07-22 19:52:47,postgres,0,0
2023-07-22 19:52:47,explorer,242252611,1168749
2023-07-22 19:52:47,template1,20794,781
2023-07-22 19:52:47,template0,0,0
2023-07-22 19:52:57,postgres,0,0
2023-07-22 19:52:57,explorer,242297904,1168749
2023-07-22 19:52:57,template1,20794,781
2023-07-22 19:52:57,template0,0,0
2023-07-22 19:53:07,postgres,0,0
2023-07-22 19:53:07,explorer,242353251,1168749
2023-07-22 19:53:07,template1,20794,781
2023-07-22 19:53:07,template0,0,0
2023-07-22 19:53:17,postgres,0,0
2023-07-22 19:53:17,explorer,242474471,1169265
2023-07-22 19:53:17,template1,20794,781
2023-07-22 19:53:17,template0,0,0
2023-07-22 19:53:27,postgres,0,0
2023-07-22 19:53:27,explorer,242552964,1169265
2023-07-22 19:53:27,template1,20794,781
2023-07-22 19:53:27,template0,0,0
2023-07-22 19:53:37,postgres,0,0
2023-07-22 19:53:37,explorer,242603284,1169265
2023-07-22 19:53:37,template1,20794,781
2023-07-22 19:53:37,template0,0,0
2023-07-22 19:53:47,postgres,0,0
2023-07-22 19:53:47,explorer,242654614,1169265
2023-07-22 19:53:47,template1,20867,781
2023-07-22 19:53:47,template0,0,0
2023-07-22 19:53:57,postgres,0,0
2023-07-22 19:53:57,explorer,242704938,1169265
2023-07-22 19:53:57,template1,20867,781
2023-07-22 19:53:57,template0,0,0
2023-07-22 19:54:07,postgres,0,0
2023-07-22 19:54:07,explorer,242760285,1169265
2023-07-22 19:54:07,template1,20867,781
2023-07-22 19:54:07,template0,0,0
2023-07-22 19:54:17,postgres,0,0
2023-07-22 19:54:17,explorer,242880777,1169749
2023-07-22 19:54:17,template1,20867,781
2023-07-22 19:54:17,template0,0,0
2023-07-22 19:54:27,postgres,0,0
2023-07-22 19:54:27,explorer,242959272,1169749
2023-07-22 19:54:27,template1,20867,781
2023-07-22 19:54:27,template0,0,0
2023-07-22 19:54:37,postgres,0,0
2023-07-22 19:54:37,explorer,243009592,1169749
2023-07-22 19:54:37,template1,20867,781
2023-07-22 19:54:37,template0,0,0
2023-07-22 19:54:47,postgres,0,0
2023-07-22 19:54:47,explorer,243059912,1169749
2023-07-22 19:54:47,template1,20940,781
2023-07-22 19:54:47,template0,0,0
2023-07-22 19:54:57,postgres,0,0
2023-07-22 19:54:57,explorer,243115263,1169749
2023-07-22 19:54:57,template1,20940,781
2023-07-22 19:54:57,template0,0,0
2023-07-22 19:55:07,postgres,0,0
2023-07-22 19:55:07,explorer,243165583,1169749
2023-07-22 19:55:07,template1,20940,781
2023-07-22 19:55:07,template0,0,0
2023-07-22 19:55:17,postgres,0,0
2023-07-22 19:55:17,explorer,243277100,1170201
2023-07-22 19:55:17,template1,20940,781
2023-07-22 19:55:17,template0,0,0
2023-07-22 19:55:27,postgres,0,0
2023-07-22 19:55:27,explorer,243364605,1170201
2023-07-22 19:55:27,template1,20940,781
2023-07-22 19:55:27,template0,0,0
2023-07-22 19:55:37,postgres,0,0
2023-07-22 19:55:37,explorer,243414925,1170201
2023-07-22 19:55:37,template1,20940,781
2023-07-22 19:55:37,template0,0,0
2023-07-22 19:55:47,postgres,0,0
2023-07-22 19:55:47,explorer,243470276,1170201
2023-07-22 19:55:47,template1,21013,781
2023-07-22 19:55:47,template0,0,0
2023-07-22 19:55:57,postgres,0,0
2023-07-22 19:55:57,explorer,243520596,1170201
2023-07-22 19:55:57,template1,21013,781
2023-07-22 19:55:57,template0,0,0
2023-07-22 19:56:07,postgres,0,0
2023-07-22 19:56:07,explorer,243565889,1170201
2023-07-22 19:56:07,template1,21013,781
2023-07-22 19:56:07,template0,0,0
2023-07-22 19:56:17,postgres,0,0
2023-07-22 19:56:17,explorer,243682428,1170621
2023-07-22 19:56:17,template1,21013,781
2023-07-22 19:56:17,template0,0,0
2023-07-22 19:56:27,postgres,0,0
2023-07-22 19:56:27,explorer,243769931,1170621
2023-07-22 19:56:27,template1,21013,781
2023-07-22 19:56:27,template0,0,0
2023-07-22 19:56:37,postgres,0,0
2023-07-22 19:56:37,explorer,243820251,1170621
2023-07-22 19:56:37,template1,21013,781
2023-07-22 19:56:37,template0,0,0
2023-07-22 19:56:47,postgres,0,0
2023-07-22 19:56:47,explorer,243870571,1170621
2023-07-22 19:56:47,template1,21086,781
2023-07-22 19:56:47,template0,0,0
2023-07-22 19:56:57,postgres,0,0
2023-07-22 19:56:57,explorer,243925922,1170621
2023-07-22 19:56:57,template1,21086,781
2023-07-22 19:56:57,template0,0,0
2023-07-22 19:57:07,postgres,0,0
2023-07-22 19:57:07,explorer,243976258,1170621
2023-07-22 19:57:07,template1,21086,781
2023-07-22 19:57:07,template0,0,0
2023-07-22 19:57:17,postgres,0,0
2023-07-22 19:57:17,explorer,244084855,1171014
2023-07-22 19:57:17,template1,21086,781
2023-07-22 19:57:17,template0,0,0
2023-07-22 19:57:27,postgres,0,0
2023-07-22 19:57:27,explorer,244175003,1171014
2023-07-22 19:57:27,template1,21086,781
2023-07-22 19:57:27,template0,0,0
2023-07-22 19:57:37,postgres,0,0
2023-07-22 19:57:37,explorer,244226661,1171014
2023-07-22 19:57:37,template1,21086,781
2023-07-22 19:57:37,template0,0,0
2023-07-22 19:57:47,postgres,0,0
2023-07-22 19:57:47,explorer,244282008,1171014
2023-07-22 19:57:47,template1,21159,781
2023-07-22 19:57:47,template0,0,0
2023-07-22 19:57:57,postgres,0,0
2023-07-22 19:57:57,explorer,244328425,1171014
2023-07-22 19:57:57,template1,21159,781
2023-07-22 19:57:57,template0,0,0
2023-07-22 19:58:07,postgres,0,0
2023-07-22 19:58:07,explorer,244378745,1171014
2023-07-22 19:58:07,template1,21159,781
2023-07-22 19:58:07,template0,0,0
2023-07-22 19:58:17,postgres,0,0
2023-07-22 19:58:17,explorer,244495361,1171370
2023-07-22 19:58:17,template1,21159,781
2023-07-22 19:58:17,template0,0,0
2023-07-22 19:58:27,postgres,0,0
2023-07-22 19:58:27,explorer,244582864,1171370
2023-07-22 19:58:27,template1,21159,781
2023-07-22 19:58:27,template0,0,0
2023-07-22 19:58:37,postgres,0,0
2023-07-22 19:58:37,explorer,244638211,1171370
2023-07-22 19:58:37,template1,21159,781
2023-07-22 19:58:37,template0,0,0
2023-07-22 19:58:47,postgres,0,0
2023-07-22 19:58:47,explorer,244683504,1171370
2023-07-22 19:58:47,template1,21232,781
